"GEOGRAPHY_CODE","GEOGRAPHY_NAME","OBS_VALUE"
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000004","Barking and Dagenham 003",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000005","Barking and Dagenham 004",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
"E02000007","Barking and Dagenham 006",
